Date	AIG	AmerExp	ATT	Boeing	Disney	DuPont	GenMotor	HomeDepot	HP	IBM	JPMorgan	McDonald	Merck	Microsoft	Verison	Walmart
11-Nov-02	-0.010241059	-0.002670227	-0.045576408	0.013586957	0.010688836	0.021627467	-0.008971705	0.026295133	0.043754411	0.024002122	0.00599455	0	-0.003908795	0.012293345	0.023009385	0.015891473
12-Nov-02	0.003661254	0.004016064	-0.027621723	-0.002010724	0.019976498	0.000529241	0.005571031	0.000764818	0.039891819	0.002590003	0.020043337	0.017532874	-0.036843253	0.015494137	-0.017756733	0.020984357
13-Nov-02	-0.005868358	0.049666667	0.003370246	-0.002350571	0.012096774	0.024596668	0.029432133	0.032862056	0.048764629	0.017308189	0.046202868	0.008615385	0.021729289	0.029278351	0.015968665	0.01083707
14-Nov-02	0.032705807	0.019053668	0.032149712	0.004712218	0.022766079	-0.003613836	0.003363606	0.017388087	0	-0.00888776	0.007614213	0.004270897	0.026583961	-0.005208333	0.026393832	-0.001478743
15-Nov-02	0.032596941	-0.024306638	0.018131102	-0.018425461	-0.011686144	-0.014766839	0.003017097	0.009818182	-0.002479851	-0.010376633	-0.00906801	0.02126367	0.021363833	-0.014901329	-0.017624964	-0.032580526
18-Nov-02	-0.020496709	0.014372405	-0.006392694	0.015699659	-0.00731982	0.005521956	-0.00434492	-0.128916097	-0.018023617	-0.010226537	0.00305033	0.005353956	0.018592859	-0.017579722	-0.016176471	-0.014159969
19-Nov-02	0.001069192	0.034319899	0.028492647	0.010416667	0.020419739	0.00915272	0.008056395	-0.008681273	0.017721519	0.041328799	0.080587937	0.01183432	-0.002281684	0.032043279	0.027802691	0.027950311
20-Nov-02	0.012664022	0.022222222	0.0487042	0.022281344	0.053918844	0.036278829	0.090576091	0.011676397	0.126865672	0.040316503	0.049249531	0.035672515	0.023284823	0.021774194	0.04072135	-0.008308157
21-Nov-02	-0.007533524	0.002977963	0.002556455	0.048145738	-0.001054852	-0.024006002	-0.023816794	0.006595218	0.008830022	-0.005432814	0.004023245	-0.002823264	0.00365705	0.006314128	-0.015651202	-0.003617669
22-Nov-02	-0.020950357	-0.003266033	0.031024224	-0.014897579	0.005807814	0.013835511	0.029715358	0.011875512	0.007111597	0.020878854	-0.001780944	-0.022083805	0.021659919	0.000392157	0.024985804	0.00114657
25-Nov-02	-0.006202512	-0.037533512	-0.033800495	0.005356018	-0.032545932	-0.015921152	-0.02673147	-0.016592473	-0.027702336	-0.013198573	-0.030330062	-0.000579039	-0.028135526	-0.023128185	-0.028254848	-0.010689063
26-Nov-02	-0.042128257	0.032497679	0.046928328	0.040112817	0.046663049	0.038263996	0.061797753	0.042386831	0.044692737	0.031088083	0.041398344	0.015063731	0.022018349	0.020866774	0.043329532	0.030098399
27-Nov-02	0.037139599	-0.005395683	-0.008149959	-0.027719193	-0.003628823	-0.000742023	-0.007348618	0.012238452	-0.005882353	-0.008998481	-0.000883392	0	-0.008178735	-0.00668239	0.007377049	-0.017231691
29-Nov-02	0.007381812	-0.007836046	-0.005341002	0.001549427	-0.021852237	-0.013861386	0.006218537	0.002340094	0.018289403	0.004481132	0.001768347	0.013127854	0.009050684	0	-0.012476268	0.0089575
2-Dec-02	-0.015434986	-0.015795869	-0.049979347	0.004022277	-0.043617021	0.006526104	-0.051206592	-0.015564202	-0.030639197	-0.023949284	-0.023830538	-0.026478873	-0.018935619	-0.017016225	-0.024718484	-0.008311296
3-Dec-02	-0.020427553	-0.00617284	-0.017826087	-0.008936826	-0.046718576	-0.00872818	0.013337469	0.000395257	-0.044686649	-0.017921578	0.003616637	0.006944444	0.006501422	-0.002818035	-0.010137989	0.00952381
4-Dec-02	-0.002748141	-0.011180124	-0.007525454	-0.028606965	-0.001750292	-0.017861635	-0.011937557	-0.001185302	-0.005704507	-0.007470912	-0.044144144	0.022413793	0.006661284	-0.021396851	-0.021337127	-0.026226415
5-Dec-02	-0.023342519	0.006595477	0.006690455	0.0131242	-0.026884863	0.015881148	-0.018277571	0.004746835	0.030981067	-0.008884501	0.034401508	-0.043282743	-0.011229196	0.002475248	0.02877907	0.000387522
6-Dec-02	-0.010788382	-0.026521061	-0.027913159	-0.029699842	-0.018618619	-0.029248613	-0.02903124	-0.013385827	-0.04229271	-0.033242032	-0.047835991	-0.03172738	0.003244778	-0.034979424	-0.047188471	-0.022273872
9-Dec-02	-0.015268456	0.008333333	0.000455789	-0.004884402	0.011015912	0.011428571	0.021449464	0.044692737	0.036025567	0.015196394	0.038277512	-0.002427184	0.004244997	0.008955224	0.0014828	0.012282092
10-Dec-02	0.019935253	-0.006675143	-0.006833713	0.008835079	0.001815981	0.017462763	-0.003181674	-0.004965623	-0.024116657	0.007991881	-0.002304147	-0.009124088	-0.010466989	0.01183432	0.007699141	-0.009393346
11-Dec-02	0.0141998	-0.00032	0.001376147	-0.014596173	0.00060423	-0.01590106	0.01659751	0.019577735	0.028735632	-0.015605336	0.002309469	0.011663597	-0.020951993	-0.00877193	-0.006464884	-0.011853023
12-Dec-02	-0.024707626	-0.019526248	0.007329363	-0.020408163	-0.020531401	-0.011541421	-0.024489796	-0.03313253	-0.009497207	-0.002173357	-0.021658986	-0.003033981	0.003116559	-0.030762748	0.007690033	-0.016393443
13-Dec-02	-0.018240162	0.024485798	0.053660755	0.016465054	0.021578298	0.041515309	0.021886064	0.012461059	0.024252679	0.020243434	0.049929345	0.001825928	0.02029826	0.037391304	0.032286469	0.027642276
16-Dec-02	0.039050404	-0.000637349	0.015537333	-0.001983471	0.009052505	-0.005480817	-0.017637795	-0.038076923	0.002202643	-0.015948763	0.008972633	-0.079586877	-0.003451076	-0.002095557	-0.019618993	-0.019185127
17-Dec-02	-0.01192053	-0.020408163	-0.011049724	0.005299768	-0.02930622	-0.013026052	-0.00801539	-0.008796481	-0.007142857	-0.014803471	-0.04090707	-0.001980198	-0.024648605	-0.015119698	0.002320186	-0.009477717
18-Dec-02	-0.025301609	-0.004231771	0.016330039	0.006919275	-0.019716574	-0.022588832	-0.007110537	-0.0209762	0.004980631	-0.005829016	-0.027816412	-0.01984127	-0.010233918	-0.008102345	-0.011863426	-0.004478827
19-Dec-02	-0.016159532	0.031382805	0.018604651	0.014397906	0.015713388	0.01012724	0.026367188	-0.004120313	-0.001651982	0.014332248	0.065808298	0.006747638	0.00126609	-0.001289768	0.031332357	0.012678937
20-Dec-02	0.016949153	-0.002852615	-0.00747198	0.002580645	0.010519802	-0.004884319	-0.006343165	-0.015308233	-0.012134584	0.005908799	-0.006263982	-0.012734584	0.005268704	0.018080069	-0.002555366	-0.023626817
23-Dec-02	0.005841924	-0.01207883	-0.007109996	-0.004504505	-0.013472137	-0.002324981	-0.000638366	-0.010504202	-0.013958682	-0.006257183	-0.020711391	-0.004752206	0.004821803	-0.003382664	-0.009962995	0.002068252
24-Dec-02	-0.00204988	-0.000643501	0.00926706	-0.000646412	0.009310987	-0.001035733	0.008304056	-0.000424628	-0.007361268	-0.015805705	0.010114943	0.006821282	0.000208638	-0.007636826	0.004887867	0.00123839
26-Dec-02	-0.016775077	-0.020927238	-0.02754591	-0.009055627	-0.033210332	-0.006998445	-0.015521064	-0.017417162	-0.018824872	-0.014492754	-0.026399636	-0.005420054	-0.016478932	-0.00812313	-0.020028612	-0.011956298
27-Dec-02	-0.027681058	-0.000657678	-0.000429185	0.017624021	0.001908397	0	0.011904762	-0.003458712	-0.027906977	-0.014440911	0.007947639	0.016348774	0.014422057	-0.00387931	0.002043796	0.030043814
30-Dec-02	0.012712623	-0.006252057	-0.006011164	0.002886466	0.016507937	0.002088228	-0.002861685	0.014316703	-0.004784689	0.016400054	0.000463822	0.02077748	-0.003554255	-0.019904803	-0.005827506	-0.002633178
31-Dec-02	0.007779349	0.037417219	0.066522678	0.026862808	0.058713304	0.024746028	0.056441327	0.035500428	0.048677885	0.039677291	0.059805285	0.029546947	0.029164918	0.038852097	0.036635404	0.021730301
2-Jan-03	0.042280702	0.003511012	-0.000810045	0.008720025	0.005309735	0.005083884	-0.010564443	-0.140437836	0.020057307	0.013357079	0.019685039	-0.026147959	0.012640163	0.001274968	0.007068137	-0.031007752
3-Jan-03	-0.003029793	0.034987277	0.079854074	-0.001234949	0.051643192	0.024026302	0.024710189	0.020663143	0.058426966	0.023851368	0.078936079	0.032743942	0.015099658	0.018251273	0.089275688	0.003692308
6-Jan-03	0.033766672	-0.013521819	-0.029279279	-0.024420402	-0.011160714	-0.002963695	0.00893123	-0.016478343	0.014861996	0.028813144	-0.005168986	0.001268231	-0.01289171	0.018757816	-0.010051546	0.005313713
7-Jan-03	-0.019598236	-0.007476636	-0.040989946	0.006020279	-0.020316027	-0.022541491	-0.041015049	-0.014360938	-0.02248954	-0.021094029	-0.038369305	0.010132996	-0.002210167	-0.027823241	-0.053892216	-0.009148201
8-Jan-03	-0.012493753	0.021343377	0.010080645	0.011968504	0.022465438	0.016472377	0.033846154	0.015055852	0.050294275	0.033357682	0.019534497	0.001880878	0.013491744	0.029040404	-0.011007155	0.038572015
9-Jan-03	0.037112011	0.002458513	-0.009181637	-0.001556178	0.003943662	-0.005983545	-0.009821429	0.004784689	0.018339277	0.007893497	-0.007337954	0.021902378	0.000596066	0.001635992	-0.007790762	-0.005728961
10-Jan-03	-0.009433962	0.009196812	-0.001611604	0.01340399	0.008417508	-0.006772009	0.016230839	0.017619048	-0.023511756	-0.001987142	0.00698152	0.005511329	-0.00019857	0.008574929	0.012619181	-0.006755414
13-Jan-03	0.016420361	-0.0027339	0.029862793	-0.004306367	0.008903728	0.006060606	0.018929311	0.003743566	0.011782787	0.012180839	0.011011419	-0.021315469	0.00019861	0.010121457	0.013015785	0.00260052
14-Jan-03	0.01082391	-0.019798964	-0.036442006	-0.02347853	-0.025923883	-0.034136546	-0.007256894	-0.007925408	-0.01721519	-0.01110854	-0.018152481	-0.016179216	-0.008737093	-0.012024048	-0.024056862	-0.015961692
15-Jan-03	-0.008150871	-0.008079553	-0.023993493	0.003163556	0.003397508	-0.002598753	-0.011695906	0.014097744	-0.012879959	-0.017552071	-0.011092851	-0.050600886	-0.007411859	-0.01663286	-0.016526611	-0.00567721
16-Jan-03	-0.003867225	-0.011591479	-0.020416667	-0.005045727	-0.013544018	-0.005211047	0.006804734	0.011584801	-0.038100209	-0.055264412	-0.022019111	-0.024650233	-0.008678103	-0.070132013	-0.025918542	-0.006525285
17-Jan-03	-0.013102556	-0.026624406	-0.021267546	-0.026624406	-0.036613272	-0.012048193	-0.009403468	-0.027943197	-0.015192621	-0.009329299	-0.029736619	-0.007513661	-0.027687296	-0.002661934	-0.029239766	-0.019293924
21-Jan-03	-0.008359285	-0.024096386	0.008691873	-0.019211983	0.009501188	-0.024125133	-0.046573717	-0.010367578	0.000550964	-0.010435225	-0.028021016	0.001376462	-0.019472362	-0.006227758	-0.010240964	-0.019254918
22-Jan-03	-0.016363636	0.005338672	-0.052132701	0.002324037	0.021176471	0.007606629	0.027069073	0.017619048	0.03469163	0.016975309	0.017117117	-0.023367698	-0.004911382	0.025067144	-0.029519172	0.010456679
23-Jan-03	0.008738027	-0.044473946	-0.038636364	-0.026498841	-0.032834101	-0.025343758	-0.03241442	-0.031820309	-0.043640234	-0.025417299	-0.052258636	-0.007037298	-0.032403433	-0.04628821	-0.025086234	-0.026187962
24-Jan-03	-0.080126603	-0.008336228	0.012765957	-0.012589316	-0.020250149	-0.036514523	-0.014715091	-0.030932818	-0.020033389	-0.007266122	-0.021962617	-0.01275691	-0.033488578	-0.013736264	0.012865873	-0.004120581
27-Jan-03	-0.014668598	0.047985989	-0.021475257	0.027222605	0.005471125	0.006890612	0.011121703	-0.003491272	0.022146508	0.021565808	0.009555662	-0.002153625	0.050940799	-0.007428041	0.01683074	0.022865854
28-Jan-03	0.01415181	0.004010695	0	-0.026836632	0.012696493	0	-0.003456945	0.021521522	0.027222222	0.002686796	-0.000473261	-0.020143885	0.018340611	0.022450889	0.044347283	-0.001703215
29-Jan-03	-0.010511055	-0.0126498	-0.019561069	0.001723544	-0.041791045	-0.039349872	-0.03658152	-0.011758942	-0.05624662	-0.02526477	-0.019412879	0.005873715	-0.015866209	-0.033394328	-0.012559809	-0.01087652
30-Jan-03	-0.039010989	0.023263655	0.024817518	0.030282175	0.070404984	0.017809439	0.011456628	0.008428359	-0.043553009	-0.001178165	0.01303718	-0.015328467	0.016122004	-0.016090866	0.029678982	0.004743424
31-Jan-03	0.016199733	0.004942339	0.034662868	-0.015364061	-0.002910361	0.007582386	0.01197411	0.023107178	0.004194128	-0.000262123	0.010009533	0.019273536	0.008361921	0.023088023	0.011764706	0.005579399
3-Feb-03	0.022505626	-0.028196721	0.013308857	0.004409769	-0.031523643	-0.01447178	-0.017268948	-0.012493993	0.000596659	-0.014027268	-0.022652194	-0.014545455	-0.01807357	-0.02538787	-0.002034884	-0.018992744
4-Feb-03	-0.065663977	-0.001349528	-0.010416667	-0.012833502	0	-0.005286344	0.009437032	0.009245742	-0.022063208	0.002260338	-0.004345727	-0.01697417	-0.003464703	-0.007718283	-0.003786775	-0.008701327
5-Feb-03	-0.017078916	-0.025675676	-0.017391304	-0.004105371	0.006027728	-0.018895778	-0.009993553	0.014946962	-0.004878049	0.005173786	-0.027643065	-0.027027027	-0.004563233	0.009722897	-0.012573099	0.001097213
6-Feb-03	-0.051527861	-0.000693481	0.010712622	-0.017863277	-0.038346315	0.006921457	-0.002279388	-0.014726841	-0.031862745	-0.005279134	-0.014962594	-0.009259259	-0.015498799	-0.017814155	-0.02191294	0
7-Feb-03	-0.031164456	-0.004857738	-0.02718894	0.009094089	0.006853583	0	0.009464752	0.012536162	0.009493671	0.010481624	0.00556962	0.010903427	0.015521064	0.017156863	0.004238571	0.004822446
10-Feb-03	0.006520322	-0.011854951	-0.032212222	-0.014211438	0.001237624	-0.014943216	-0.008406078	-0.013809524	0.012539185	-0.006696429	-0.004531722	0.014637904	-0.0069869	-0.019759036	-0.010853181	0.005017452
11-Feb-03	0.009285252	-0.020465773	-0.026921194	-0.007032349	-0.011124845	0	-0.0430388	-0.003862868	-0.013622291	-0.01150033	-0.022255943	-0.00531511	-0.012313105	0	-0.024687595	0.012589538
12-Feb-03	-0.019683355	0.001801153	-0.02665996	-0.004603399	-0.01	0.03125	-0.010902896	-0.023267087	0.020087884	-0.008290987	-0.010346611	-0.019083969	-0.014024933	0.01179941	0.0078125	-0.004287245
13-Feb-03	0.031427324	0.018338727	0.039793282	0.022056208	0.037247475	-0.002353633	-0.016534619	0.031265509	0.049230769	0.020900755	0.026659697	0.003891051	0.024836306	0.028182702	0.028527132	0.031646932
14-Feb-03	0.02962336	0.03460452	0.014910537	-0.004872955	0.034083993	0.021822471	0.041330998	0.025505294	0.036950147	0.024303262	0.029531568	-0.012403101	0.018285966	0.033553875	0.015073862	-0.001460768
18-Feb-03	0.031031648	-0.001365188	-0.02791381	0.005946135	-0.026486168	-0.020779221	-0.016818029	-0.002346316	-0.034502262	0.002321083	0	0.003924647	-0.009736045	-0.014174668	-0.034452034	-0.006269592
19-Feb-03	-0.014550528	-0.017088175	-0.075062972	-0.033379694	0	-0.006483938	-0.007868628	-0.008936971	0.003514938	-0.004631416	0.008407517	-0.00938233	-0.017915665	-0.015769944	-0.050138419	-0.014300736
20-Feb-03	-0.00829288	-0.000347705	-0.027233115	0.015827338	0.010278114	0.018095521	0.01137931	0.035121025	0.016929364	0.010210676	0.00833742	0.014996054	0.008008899	0.020263902	0.025259067	0.017068487
21-Feb-03	0.021007546	-0.020173913	0.001119821	-0.038597734	-0.023937762	-0.017773893	-0.021138766	-0.010087116	-0.023536165	-0.017400205	-0.025291829	-0.022550544	-0.025160009	-0.023094688	-0.005369551	-0.025592616
24-Feb-03	-0.022772673	0.002484913	0.029082774	-0.0106814	0.009196812	-0.01542569	0.011145942	0.029643353	0.024691358	0.006510417	0.011477046	-0.008750994	0.005433552	0.005200946	0.004128295	0.016576964
25-Feb-03	0.013491415	-0.009915014	-0.032608696	-0.012285927	-0.005467801	0.015968665	-0.00826731	0.00179937	-0.154905336	-0.021216041	-0.009373458	-0.026484751	-0.012159424	-0.023988711	-0.017394054	-0.012494706
26-Feb-03	-0.01714401	0.010729614	0.020224719	0.003769318	-0.01038485	-0.004448399	0.012851685	0.009878761	0.011541073	-0.001453873	0.013944223	0.034624897	0.013448826	-0.001445783	-0.003540393	0.006862535
27-Feb-03	0.020316027	0.015215853	-0.013215859	-0.013894104	0.033950617	-0.00119154	-0.001028807	0.014673188	0.019463087	0.008603574	0.000982318	0.027091633	-0.001124606	0.00530888	-0.007751938	-0.001916933
28-Feb-03	-0.023330652	-0.012547926	-0.002232143	-0.016374714	-0.015522388	-0.004771846	-0.017851013	-0.015337423	0.000658328	-0.008005249	0.007360157	-0.031031808	-0.004728665	-0.006721075	0.006510417	-0.005761844
3-Mar-03	-0.018945634	-0.012001412	-0.013982103	0.012775842	-0.044269254	-0.025471981	-0.057322614	-0.042723632	-0.019736842	-0.008069851	-0.019483682	-0.020816653	-0.016968326	-0.019816336	-0.011319534	-0.018673535
4-Mar-03	-0.016372796	0.011432655	0.019285309	-0.025993884	-0.006979695	0.002767528	0.011494253	0.0023245	0.000671141	0.013470259	0.018380527	-0.010629599	0.012197929	0.015779093	0.006215244	0.020997375
5-Mar-03	0.030729834	-0.017661604	-0.020589872	-0.021585557	-0.017252396	-0.015639374	-0.01356305	-0.002319109	0	-0.008553757	-0.035609756	-0.012396694	0.001591633	-0.007281553	-0.035435631	-0.010068552
6-Mar-03	-0.025672878	0.015821647	0.003409091	-0.012434817	0.003250975	0.025545171	-0.002601263	0.019060902	0.015425889	0.010751261	0.013151239	0.015899582	0.007945516	0.012713936	0.019885406	0.015148236
7-Mar-03	0.003399915	-0.036106195	-0.055492639	-0.012185215	-0.034348671	-0.014884569	-0.013785395	-0.026916058	-0.019154557	-0.028233749	-0.037943085	-0.024711697	-0.022522523	-0.02607436	-0.038664904	-0.02046472
10-Mar-03	-0.053155443	-0.008813808	-0.00059952	-0.011924342	-0.010067114	-0.001541782	-0.024933887	-0.004688233	-0.005387205	-0.004594595	-0.032174364	-0.002533784	-0.008064516	-0.006445216	-0.010312822	-0.006964091
11-Mar-03	-0.019011407	-0.003334568	0.00539892	-0.002496879	0.010169492	0	0.02363425	0.019312294	0.010155721	-0.002307901	0	-0.00677392	0.00952381	0.025948104	0.032650226	0.014902476
12-Mar-03	0.005243958	0.049070632	0.054295943	0.007926575	0.067785235	0.053119209	0.064345193	0.043900185	-0.036193029	0.043543339	0.046648794	0.034100597	-0.00276116	0.054474708	0.038345106	0.043187217
13-Mar-03	0.066908596	0.013465627	0.016977929	0.007864238	0.013199246	0.014076246	-0.018492176	-0.006640106	0.043810848	0.007041335	-0.021004098	0.057708162	-0.006229811	0.007841328	0.008746356	-0.003932933
14-Mar-03	0.026573129	0.065034965	0.04229271	0.052566735	0.035980149	0.02313476	0.038043478	0.039215686	0.052631579	0.043765376	0.060701204	0.011691348	0.02762944	0.043020595	0.026974952	0.052992519
17-Mar-03	0.050942224	0.01116218	-0.012279765	0.034724932	-0.025149701	0.035895986	0.027225131	0.001715266	0.020886076	0.000124054	0.011346818	0.044684129	0.015815635	0.004387889	-0.002814259	0.005328597
18-Mar-03	-0.009261084	0.006818182	0.016216216	0.004147813	0.023341523	-0.006002729	-0.001698947	0.025684932	0.013019219	-0.00570578	0.022926829	0.017699115	0.027135231	0.010484928	0.015992474	0.017078916
19-Mar-03	0.017501989	0.010964205	-0.00212766	-0.004506196	0.010204082	-0.006038979	0.004424779	0.015025042	0.012239902	0.00249501	0.008583691	-0.013043478	0.009744478	-0.002594034	-0.00617284	0.001158078
20-Mar-03	0.004300235	0.031578947	-0.005863539	0.010184836	0.093285799	0.051367026	0.030498136	0.034539474	0.019951632	0.032852165	0.047281324	0.019089574	0.027450139	0.012136974	0.035403727	0.029304029
21-Mar-03	0.045737641	-0.039888683	-0.032707775	-0.038088125	-0.07173913	-0.039401103	-0.038803025	-0.05445151	-0.054534677	-0.031325301	-0.041083521	-0.042507205	-0.032769777	-0.047965739	-0.044691062	-0.039333208
24-Mar-03	-0.045970594	-0.029951691	0.010532151	0.01242236	0.016978923	0.00601586	0.011289771	0.030264817	-0.002507837	0.014676617	0.021186441	0.009029345	0.015537333	0.007647323	0.011616954	0.01813219
25-Mar-03	-0.002145923	-0.002324037	0.013165112	-0.035276074	-0.003454231	0.004620821	0.001691475	0.012239902	0.003771213	-0.022799706	0.001383126	0.005219985	-0.018699533	-0.009375	-0.005586592	-0.002680965
26-Mar-03	-0.007820137	-0.021297837	-0.027070926	0.004372019	-0.002888504	-0.014069264	-0.003377237	-0.014107215	-0.008140263	-0.00125439	-0.001841621	0.019287834	0.011043742	-0.008111762	0.006554307	0.004032258
27-Mar-03	-0.020492611	-0.006120367	-0.0294936	-0.015829046	0.006373117	-0.005762898	-0.006438495	-0.017170891	-0.011363636	-0.007284602	0.013376384	0.023289665	0.005140287	-0.014993185	-0.004341085	-0.007649646
28-Mar-03	-0.011064172	-0.028737598	-0.008600917	-0.039806996	-0.037996546	-0.019321005	-0.010914052	-0.011231281	-0.043422733	-0.029984818	-0.030040965	-0.025604552	-0.010227999	-0.018450185	-0.022111492	-0.020813259
31-Mar-03	-0.007933279	0.011623811	0.065355697	0.024288107	0.005385996	0.016887138	0.005517241	0.017669331	0.004672897	0.003782444	0.022055373	-0.028467153	0.014854682	0.005639098	0.019745223	0.007478843
1-Apr-03	0.023169982	0.03586351	0.036373507	0.038838921	0.050595238	0.026570717	0.026406036	0.044233154	0.023920266	0.034693347	0.050964187	0.019534185	0.021213407	0.056074766	0.039662711	0.031646806
2-Apr-03	0.047895792	-0.001680672	-0.021477213	-0.004329004	-0.018130312	-0.009975735	0.009021049	0.005542359	0.022712524	0.005525556	-0.006989952	-0.016949153	-0.011632738	0.000442478	-0.036948032	-0.000378716
3-Apr-03	-0.009753299	0.022895623	0.010171306	-0.001976285	-0.012117715	0.007897603	-0.002980132	0.015354331	-0.003172589	-0.013613089	0.025956885	0.032983508	0.019335855	-0.024767802	-0.005926388	0.01003978
4-Apr-03	0.022016222	0.008229098	0.000529942	0.034059406	0.017523364	0.000810592	0.01428097	-0.003489725	-0.005728835	-0.004051659	0.002144082	0.086357039	-0.006391753	0.003174603	-0.013806087	-0.005063766
7-Apr-03	0.008125472	-0.015017956	-0.004237288	-0.00153198	-0.034443169	-0.017548596	-0.018991487	0.003501946	-0.028809219	-0.004958047	0.013692769	0.002672011	-0.002282631	0.016274864	-0.014635698	0.004335533
8-Apr-03	-0.008247423	-0.023533311	-0.021276596	0.004602992	-0.001783591	-0.019236054	-0.007343124	-0.025591314	-0.024390244	-0.016992462	-0.010130857	-0.021985343	-0.018510815	-0.039590747	-0.01969648	-0.015765766
9-Apr-03	-0.01039501	0.013577733	0.001086957	-0.014509355	0.01369863	0.008405716	0.000672495	0.004775169	0.013513514	0.003899142	-0.000426439	0.019754768	0.001059547	0.000926355	0.013175231	0.016399695
10-Apr-03	0.000954927	-0.007367716	-0.016286645	-0.022859357	0.029377203	0.003056405	0.009744624	0.001188119	-0.017333333	-0.003366132	-0.005119454	-0.001336005	-0.005292125	-0.015733457	-0.007802341	-0.029268293
11-Apr-03	-0.002098836	0.028677463	0.023178808	0.029738303	0.019977169	0.020775623	0.036938436	0.024920886	0.038670285	0.016757599	0.037307033	-0.005351171	0.022557991	0.023037142	0.021625164	-0.00618477
14-Apr-03	0.012810707	0.036405379	0.003236246	0.001540239	0.006155568	0.012483039	-0.026315789	0.023157082	-0.020248204	0.033984924	0.012401819	0.009414929	0.004578564	-0.006433824	-0.005131495	0.050175029
15-Apr-03	0.005097225	-0.014873418	-0.04516129	-0.023836986	-0.017797553	-0.013669258	-0.003295979	-0.018860807	0.001333333	0.001112072	-0.013883218	-0.005996003	-0.014294593	0.012950971	-0.03513862	-0.013703704
16-Apr-03	-0.020661157	0.019916479	0.015202703	0.000393856	0.023216308	0.00951087	0.008928571	0.026912726	-0.018641811	0.016662552	0.030641822	0.016085791	-0.003993274	0.023287671	0.009021049	0.015959444
17-Apr-03	0.014576141	-0.016377953	-0.027731559	0.004724409	0.002213614	-0.004037685	0.010488364	0.003743916	0.006784261	-0.010683501	0.005222981	0.000659631	0.019202363	-0.011155734	-0.013576159	-0.007761966
21-Apr-03	0.016068053	0.038744797	-0.002852253	0.038009404	0.023191607	0.013513514	0.038923127	0.006340918	0.027628032	0.027242606	0.044764189	0.001977587	0.033747412	0.02166065	0.024840551	0.018439188
22-Apr-03	0.04427907	-0.009556104	0.091533181	0.012457531	0.019427955	0.020266667	0.010302841	0.008524833	0.015081967	0.00143352	0.026396327	-0.0125	-0.012617665	-0.001766784	0.059941042	-0.000182882
23-Apr-03	0.023873152	-0.012449424	0.033018868	-0.018269948	-0.030704076	0	-0.022867738	-0.008452775	-0.016795866	-0.006441608	-0.029817369	0.004663558	0.002636917	-0.008849558	0.007416564	-0.015547832
24-Apr-03	-0.049765095	-0.009769934	-0.017757484	-0.015951386	-0.026215183	-0.017250392	-0.028146743	-0.006300964	0.003285151	-0.015488054	-0.021129466	-0.0066313	-0.026502124	-0.010267857	-0.006748466	-0.00204385
25-Apr-03	-0.011170115	0.021642266	0.041838843	0.006947125	0.01570387	0.01462766	0.023755288	0.016038791	0.016371971	0.014756098	0.030612245	0.070761015	0.007896924	0.0202977	0.028721433	0.019921802
28-Apr-03	0.035925926	0.006542056	0	0.01379839	-0.006073992	0.015465269	-0.004767959	0.012114537	0.024484536	0.006369427	0.011424219	0.020573566	0.002886598	0.002210433	-0.004202942	0.008762322
29-Apr-03	-0.002681444	0.003404519	0.013386217	-0.017013233	0.017777778	0.003871967	-0.006707122	-0.004352557	-0.012578616	-0.008836876	0.007153614	-0.01038485	0.014185855	-0.008822232	0.01205909	-0.004705031
30-Apr-03	0.024377129	-0.002776064	-0.002935421	-0.006538462	0.003275109	-0.012856776	-0.015434084	-0.022222222	0.015923567	0.011566265	-0.002242991	0.003703704	0.005473343	0.005785492	0.00059577	-0.006727273
1-May-03	-0.011373578	0.018558614	0.030912659	0.055749129	0.009249184	0.024225059	0.008491182	0.036512668	0.005642633	0.019652215	0.019857625	0.024600246	0.013508065	0.015044248	0.02024412	0.003844042
2-May-03	0.008318584	-0.003947768	-0.019990481	-0.034836817	-0.021563342	-0.004832146	-0.001619171	0.014378145	0.009351621	-0.012031305	0.016531962	-0.005402161	-0.005569922	-0.009154316	-0.025386636	-0.010211524
5-May-03	-0.003159558	0.020731707	0.00922778	0.01899696	-0.001652893	0.006133401	0.013623094	0.019489724	0.031500926	0.011468432	0.011564872	0.022329511	-0.0010002	0.019797624	0.016167665	0.005895357
6-May-03	-0.001408699	-0.002389486	-0.028392685	0.008202834	-0.004966887	-0.009398019	-0.00416	0.003823427	-0.006586826	-0.007714787	0.003572705	-0.027744982	-0.006007209	-0.014667817	-0.005303477	-0.014835165
7-May-03	-0.01657556	-0.018862275	-0.002476474	-0.008136095	-0.010537992	-0.010769231	-0.008033419	-0.012119114	-0.007233273	-0.007303569	-0.027767889	-0.007893139	-0.005842063	-0.009632224	-0.033471564	-0.001301357
8-May-03	-0.019185942	0.039975587	0.028301887	0.033929903	0.02690583	0.016588906	0.005183026	0.016123379	0.014571949	0.01744393	0.004027829	0.018971848	0.000405268	0.024314766	0.019920319	0.014333582
9-May-03	0.014259598	0.015551643	0.041042974	0.024882798	0.020196507	0.017338093	0.019980664	0.012763022	0.003590664	0.016561698	0.028446389	0.040840841	0.013368442	-0.006042296	0.012019231	0.016149752
12-May-03	0.001802451	-0.002889338	-0.004174397	-0.009148487	-0.02835741	-0.001253133	-0.010742496	-0.004427793	-0.007155635	0.011014227	-0.007092199	-0.001154068	0.005596642	-0.008250109	-0.002969121	-0.021311179
